acousticness,danceability,duration_ms,energy,instrumentalness,keis,liveness,loudness,mode,speechiness,tempo,time_signature,valence,song_title,artist,Hit
0.00905,0.864,223071,0.86,0,11,0.183,-1.92,1,0.178,140.029,4,0.883,Piss Test (feat. Juicy J & Dany Brown),A-Trak,0
0.182,0.404,245933,0.571,2.08E-05,0,0.129,-5.069,1,0.0303,147.01,4,0.29,Boston,augustana,1
0.0249,0.618,221840,0.538,1.37E-05,2,0.352,-5.828,0,0.0319,79.925,4,0.299,Counting,Autre Ne Veut,0
0.0109,0.584,243480,0.68,1.03E-06,9,0.129,-4.685,0,0.0524,104.89,4,0.326,Ego Free Sex Free,Autre Ne Veut,0
0.0745,0.409,175480,0.532,0.00523,2,0.0795,-6.266,1,0.033,99.935,4,0.354,Gonna Die,Autre Ne Veut,0
0.03,0.35,313707,0.844,0,1,0.177,-4.161,0,0.0438,114.64,4,0.107,Play by Play,Autre Ne Veut,0
0.277,0.75,263507,0.391,5.99E-06,8,0.0759,-7.087,0,0.0831,146.191,4,0.711,Read Your Mind,avant,1
0.0548,0.768,239908,0.853,0.13,10,0.0188,-5.915,0,0.0427,107.234,4,0.887,Pick Up The Pieces,Average White Band,0
5.41E-06,0.389,220558,0.985,0.954,1,0.305,-2.795,0,0.112,135.019,4,0.0637,Prismatic Abyss,Aversions Crown,0
0.0534,0.605,199904,0.873,0.837,1,0.314,-5.938,0,0.0344,126.026,4,0.47,Levels - Radio Edit,Avicii,0
0.00346,0.518,247427,0.784,0.00187,2,0.171,-5.659,1,0.0524,124.102,4,0.588,Wake Me Up!,Avicii,1
0.0309,0.545,255093,0.78,4.64E-05,7,0.0828,-4.867,0,0.0436,125.014,4,0.458,Hey Brother,avicii,1
0.00389,0.516,249693,0.806,0.000674,2,0.115,-5.133,1,0.0538,124.118,4,0.577,Wake Me Up!,avicii,1
0.0572,0.585,244507,0.776,7.74E-06,5,0.3,-5.898,1,0.0459,77.987,4,0.43,Complicated,Avril Lavigne,0
0.0572,0.585,244507,0.776,7.74E-06,5,0.3,-5.898,1,0.0459,77.987,4,0.427,Complicated,avril lavigne,1
0.000738,0.56,216600,0.959,0.000206,7,0.209,-2.433,1,0.102,163.983,4,0.67,Girlfriend,avril lavigne,1
0.0382,0.274,239453,0.808,0,7,0.198,-2.678,1,0.0346,161.104,3,0.131,Keep Holding On,avril lavigne,1
0.00165,0.419,242413,0.936,0,2,0.372,-2.411,1,0.0712,170.134,4,0.703,My Happy Ending,avril lavigne,1
0.08,0.457,223067,0.406,0,9,0.117,-7.462,1,0.0291,151.95,3,0.208,I'm With You,avril lavigne,1
0.441,0.826,259093,0.436,0.615,1,0.0964,-9.583,1,0.0558,119.051,4,0.272,Sail,awolnation,1
0.034,0.644,203000,0.743,0,5,-5.002,0.257,0,0.0355,123.074,4,0.544,More Than You Know,Axwell /\ Ingrosso,1
0.0837,0.804,238587,0.886,0,1,0.266,-2.512,1,0.04,144.946,4,0.789,Rolex,ayo,1
0.00576,0.77,347387,0.69,0.0107,9,0.0684,-4.903,0,0.0977,118.989,4,0.721,Reckless (With Your Love),Azari & III,0
3.13E-05,0.61,420384,0.907,0.698,11,0.23,-5.857,0,0.0384,112.007,4,0.397,Reckless (With Your Love) - Tensnake Remix,Azari & III,0
0.0852,0.858,203373,0.789,0,11,0.229,-7.462,0,0.291,125.993,4,0.658,212,Azealia Banks,0
0.122,0.687,357280,0.799,0.0011,1,0.107,-9.181,0,0.355,128.001,4,0.0397,Van Vogue,Azealia Banks,0
0.479,0.631,187617,0.626,0,9,0.108,-7.747,0,0.114,107.007,4,0.104,Crown Violet - Bonus Track,Azizi Gibson,0
0.11,0.66,180480,0.867,0,6,0.0368,-4.285,0,0.116,93.033,4,0.376,Airplanes (feat. Hayley Williams of Paramore),B.o.B,0
0.11,0.66,180480,0.867,0,6,0.0368,-4.285,0,0.116,93.033,4,0.377,Airplanes,b.o.b,1
0.11,0.66,180480,0.867,0,6,0.0368,-4.285,0,0.116,93.033,4,0.377,Airplanes,b.o.b,1
0.0127,0.549,196133,0.932,0,8,0.347,-4.11,0,0.343,82.439,4,0.787,Magic,b.o.b,1
0.11,0.66,180480,0.867,0,6,0.0368,-4.285,0,0.116,93.033,4,0.377,Airplanes,b.o.b,1
0.386,0.688,268320,0.853,0,10,0.0862,-5.814,1,0.0493,103.993,4,0.743,Nothin' On You,b.o.b,1
0.107,0.838,279000,0.661,0,1,0.115,-6.387,0,0.196,95.493,4,0.887,"Bump, Bump, Bump",b2k,1
0.0935,0.854,223800,0.663,3.66E-06,2,0.0606,-5.198,1,0.0676,99.712,4,0.9,Uh Huh,b2k,1
0.0596,0.787,121874,0.81,0.125,5,0.625,-7.822,1,0.0993,77.505,4,0.606,Dum Dum,Baauer,0
0.0119,0.473,196664,0.794,0.00218,9,0.418,-5.151,1,0.0462,139.313,4,0.293,Harlem Shake,Baauer,0
0.0587,0.903,221160,0.413,0,9,0.0701,-4.635,0,0.0852,100.039,4,0.781,Baby I'm Back,baby bash,1
0.0102,0.641,222027,0.72,0,11,0.154,-4.326,1,0.0552,77.969,4,0.578,Cyclone,baby bash,1
0.635,0.694,243493,0.752,6.44E-06,5,0.114,-3.071,0,0.26,82.529,4,0.474,Suga Suga,baby bash,1
0.0176,0.876,324907,0.448,0,0,0.0862,-8.303,1,0.267,90.019,4,0.72,The Way I Live,baby boy da prince,1
0.0563,0.729,274827,0.561,0,1,0.0657,-7.162,1,0.028,95.981,4,0.395,All I Have to Give,Backstreet Boys,0
0.16,0.773,211907,0.801,0,0,0.111,-5.562,1,0.0281,98.205,4,0.8,As Long as You Love Me,Backstreet Boys,0
0.0449,0.706,225253,0.893,1.04E-06,10,0.301,-4.355,0,0.0449,108.006,4,0.616,Everybody (Backstreet's Back) - Radio Edit,Backstreet Boys,0
0.24,0.683,213027,0.687,0,6,0.131,-5.833,0,0.0274,99.035,4,0.486,I Want It That Way,Backstreet Boys,0
0.161,0.667,213000,0.728,0,6,0.199,-5.476,0,0.0272,99.014,4,0.449,I Want It That Way,Backstreet Boys,0
0.0877,0.527,287027,0.578,0,7,0.155,-6.012,0,0.0283,162.11,3,0.35,I'll Never Break Your Heart,Backstreet Boys,0
0.066,0.798,232027,0.862,1.65E-06,11,0.168,-4.95,0,0.0336,100.031,4,0.893,Quit Playing Games (With My Heart),Backstreet Boys,0
0.252,0.571,230280,0.77,0,9,0.154,-5.46,1,0.03,96.09,4,0.529,Shape of My Heart,Backstreet Boys,0
0.245,0.634,234587,0.624,0,6,0.0767,-5.095,0,0.0255,167.992,4,0.668,Show Me the Meaning of Being Lonely,Backstreet Boys,0
0.117,0.697,203600,0.856,0,10,0.287,-4.439,0,0.0752,104.202,4,0.732,The Call,Backstreet Boys,0
0.231,0.63,234960,0.625,0,6,0.0765,-5.088,0,0.0252,167.998,4,0.683,Show Me The Meaning Of Being Lonely,backstreet boys,1
0.00741,0.727,250587,0.235,0.0159,0,0.0769,-20.263,1,0.16,127.16,4,0.59,Leaving Babylon,Bad Brains,0
0.343,0.651,303813,0.671,0,0,0.119,-8.183,1,0.27,90.135,4,0.161,Lighters,bad meets evil,1
0.015,0.607,216453,0.913,0.118,11,0.164,-6.822,1,0.069,124.677,4,0.517,Baby Blue,Badfinger,0
0.0893,0.636,235813,0.72,0.0178,11,0.0868,-6.195,1,0.0432,124.944,4,0.444,Shooting Stars,Bag Raiders,0
0.221,0.767,194066,0.891,0.0723,4,0.0935,-6.426,1,0.0402,122.026,4,0.779,Endless Rhythm,Baio,0
0.0257,0.283,186369,0.331,0.00489,0,0.174,-7.459,0,0.0315,101.797,3,0.151,Better,Banks,0
0.0151,0.68,285160,0.857,2.88E-05,7,0.056,-4.132,1,0.0373,95.349,4,0.794,Pinch Me,barenaked ladies,1
0.278,0.693,87705,0.578,1.52E-06,0,0.121,-11.129,1,0.18,78.158,4,0.851,"Icy, Creamy Ice Cream",Barney,0
4.24E-05,0.396,257120,0.912,0.631,7,0.124,-4.026,0,0.0856,125.923,4,0.146,Shock Me,Baroness,0
0.219,0.698,223191,0.515,0,4,0.124,-13.029,1,0.0605,85.023,4,0.712,Here I Come (Broader Than Broadway),Barrington Levy,0
0.0845,0.865,233300,0.549,0.158,0,0.081,-10.083,1,0.244,142.8,4,0.619,Murderer,Barrington Levy,0
0.0175,0.726,190360,0.664,0,0,0.195,-6.275,1,0.108,75.571,4,0.494,Under Mi Sensi,Barrington Levy,0
0.0913,0.614,286315,0.857,0,2,0.069,-8.85,0,0.0859,85.125,4,0.944,Never Gonna Give You Up,Barry White,0
0.0818,0.61,290667,0.791,0,2,0.0847,-10.918,0,0.101,85.338,4,0.938,Never Never Gonna Give Ya Up,Barry White,0
0.0107,0.723,211890,0.784,0.772,2,0.0791,-5.547,1,0.0334,128.027,4,0.382,Joyride,Bassjackers,0
0.0127,0.443,318750,0.645,0.952,6,0.122,-6.24,1,0.0515,128.044,4,0.138,Chasing Heaven,Bassnectar,0
0.00436,0.578,233182,0.909,0.00128,7,0.707,-3.672,1,0.105,87.983,4,0.518,Mind Tricks,Bassnectar,0
0.00943,0.507,282273,0.934,0.0018,8,0.222,-2.325,0,0.188,175.954,4,0.472,Speakerbox (feat. Lafa Taylor),Bassnectar,0
0.0749,0.681,214148,0.709,0,9,0.266,-6.488,1,0.041,127.44,4,0.591,Pompeii,bastille,1
0.144,0.736,185588,0.616,2.29E-06,4,0.268,-8.016,1,0.0345,101.966,4,0.89,Safe,Bay Ledges,0
0.0161,0.71,131064,0.789,2.77E-06,4,0.451,-3.874,1,0.0722,142.929,4,0.717,Mine,Bazzi,1
0.0796,0.618,218200,0.941,2.51E-06,7,0.0755,-3.119,1,0.0341,104.774,4,0.929,Back Here,bbmak,1
0.0156,0.627,164840,0.871,4.63E-06,1,0.23,-4.403,0,0.0336,129.059,4,0.677,Be My Baby,Bea Miller,0
0.771,0.658,241813,0.566,0,7,0.167,-6.179,1,0.0259,80.035,4,0.513,Force of Nature,Bea Miller,0
0.00406,0.616,206013,0.709,2.56E-06,10,0.501,-6.134,1,0.0312,122.984,4,0.545,I Dare You,Bea Miller,0
0.0305,0.555,187973,0.79,0,3,0.094,-5.777,1,0.0507,79.016,4,0.519,Perfect Picture,Bea Miller,0
0.0106,0.346,301867,0.808,0.685,11,0.247,-5.791,0,0.0302,219.331,4,0.711,Lazuli,Beach House,0
0.604,0.494,199413,0.338,0.51,5,0.0922,-15.236,1,0.0261,86.468,4,0.23,Master Of None,Beach House,0
0.0369,0.448,258653,0.733,0.0425,3,0.169,-6.238,1,0.0292,142.008,4,0.404,Myth,Beach House,0
0.0369,0.448,258653,0.733,0.0425,3,0.169,-6.238,1,0.0292,142.008,4,0.404,Myth,Beach House,0
0.0537,0.648,322760,0.547,0.0439,5,0.0826,-6.547,1,0.0245,141.378,4,0.851,Walk In The Park,Beach House,0
0.128,0.313,286960,0.77,0.0787,7,0.0873,-7.265,1,0.0335,74.749,4,0.186,Wishes,Beach House,0
0.000285,0.458,211430,0.99,0.000893,8,0.454,-3.717,1,0.183,166.904,4,0.462,Hated,Beartooth,0
0.135,0.756,246893,0.415,0,8,0.144,-14.429,1,0.0555,96.99,4,0.662,No Sleep Till Brooklyn,Beastie Boys,0
0.0283,0.656,197253,0.615,0,5,0.234,-6.252,1,0.0539,139.91,4,0.364,Bad Bitch (feat. Ty Dolla $ign),Bebe Rexha,0
0.047,0.643,163870,0.783,0,10,0.083,-6.458,1,0.0856,154.084,4,0.579,Meant To Be,bebe rexha,1
0.047,0.643,163870,0.783,0,10,0.083,-6.458,1,0.0856,154.084,4,0.579,Meant To Be,bebe rexha,1
0.161,0.671,163553,0.668,0,10,0.219,-7.086,1,0.0851,153.953,4,0.487,Meant To Be,Bebe Rexha & Florida Georgia Line,1
0.924,0.533,221733,0.148,0.932,0,0.112,-18.275,1,0.0329,63.637,4,0.103,Can't Help Loving,Beegie Adair,0
0.111,0.71,254867,0.653,0,5,0.11,-8.305,1,0.236,94.007,4,0.943,Dude,beenie man,1
5.40E-05,0.455,210426,0.973,0.00193,1,0.365,-4.597,0,0.132,102.076,4,0.448,Solicitude,Belie My Burial,0
0.196,0.388,238000,0.688,0.00883,5,0.0781,-8.407,0,0.0708,170.678,3,0.804,Sugar for the Queen,Bells Atlas,0
0.0567,0.838,194828,0.537,0.799,8,0.0991,-11.689,1,0.116,121.986,4,0.357,What I Might Do,Ben Pearce,0
0.109,0.834,389508,0.481,0.822,8,0.111,-9.511,1,0.135,121.999,4,0.306,What I Might Do - Club Mix,Ben Pearce,0
0.103,0.835,389508,0.481,0.81,8,0.113,-9.606,1,0.136,121.993,4,0.304,What I Might Do - Club Mix,Ben Pearce,0
0.0624,0.476,309064,0.571,0.353,5,0.349,-7.223,0,0.055,141.221,5,0.419,What I Might Do - Kilter Remix,Ben Pearce,0
0.00121,0.984,188852,0.941,0.0539,9,0.026,-4.56,0,0.0805,122.003,4,0.331,Flashwind - Radio Edit,Ben Remember,0
0.967,0.296,340507,0.0709,0.804,3,0.105,-14.832,0,0.0312,95.028,4,0.066,So Lovely,Ben Wolfe,0
0.00901,0.635,307987,0.983,0.00799,6,0.0683,-3.807,0,0.174,145.085,4,0.422,Cinema - Skrillex Remix,Benny Benassi,0
0.0956,0.646,282791,0.929,1.12E-06,2,0.159,-1.501,1,0.194,128.995,4,0.229,Move Your Body - Extended Mix,Benny Benassi,0
0.0184,0.845,415371,0.59,0.00581,0,0.084,-8.225,1,0.0538,126.024,4,0.346,Principles,Benoit & Sergio,0
0.000392,0.294,311360,0.786,0.865,2,0.272,-3.626,1,0.0378,81.108,4,0.136,California Nights,Best Coast,0
0.00144,0.211,162436,0.963,0.000732,7,0.162,-4.061,1,0.118,128.113,3,0.395,This Lonely Morning,Best Coast,0
0.000372,0.615,185093,0.657,0.0204,7,0.132,-6.873,1,0.029,109.95,4,0.78,Good,Better Than Ezra,0
0.0128,0.747,213507,0.705,0,9,0.126,-5.137,0,0.126,136.024,4,0.571,07-nov,Beyoncé,0
0.00969,0.589,323480,0.621,0.00104,5,0.181,-6.902,0,0.0468,140.03,4,0.398,Drunk in Love,Beyoncé,0
0.107,0.632,249147,0.518,0,6,0.354,-6.126,1,0.0313,90.007,4,0.45,If I Were a Boy,Beyoncé,0
0.0895,0.694,208067,0.825,1.86E-05,1,0.0618,-5.986,1,0.111,121.949,4,0.788,Sweet Dreams,beyonce,1
0.00969,0.589,323480,0.621,0.00104,5,0.181,-6.902,0,0.0468,140.03,4,0.401,Drunk In Love,beyonce,1
0.223,0.774,226907,0.487,0.153,7,0.0568,-10.796,1,0.0692,136.016,4,0.777,Don't Hurt Yourself,beyonce,1
0.226,0.75,301133,0.458,3.25E-05,1,0.137,-9.092,1,0.0803,83.61,4,0.536,"Me, Myself And I",beyonce,1
0.272,0.508,261640,0.72,0,11,0.0563,-5.908,0,0.0628,79.983,4,0.472,Halo,beyonce,1
0.0296,0.412,319467,0.441,0.0726,11,0.306,-11.523,0,0.291,185.571,4,0.174,Partition,beyonce,1
0.00408,0.925,379120,0.728,0,1,0.207,-6.82,1,0.254,96.54,4,0.667,Get Me Bodied,beyonce,1
0.00249,0.646,236133,0.77,0,2,0.0715,-6.596,0,0.226,99.165,4,0.681,Crazy In Love,beyonce,1
0.237,0.588,208573,0.461,1.54E-05,6,0.0913,-8.686,0,0.161,200.053,4,0.659,Naughty Girl,beyonce,1
0.0825,0.655,244827,0.488,1.16E-06,1,0.221,-9.17,1,0.22,91.025,4,0.791,Baby Boy,beyonce,1
0.235,0.399,128640,0.741,0.0245,2,0.413,-8.987,1,0.484,83.213,3,0.267,Check On It,beyonce,1
0.0293,0.447,227853,0.694,5.46E-06,7,0.167,-4.637,0,0.382,175.868,4,0.509,Irreplaceable,beyonce,1
0.0383,0.426,193213,0.584,0,1,0.188,-5.293,1,0.296,193.437,4,0.272,Single Ladies (Put A Ring On It),beyonce,1
8.35E-06,0.226,209563,0.553,0.0379,1,0.0728,-9.169,1,0.0546,129.255,4,0.323,Shapeless Abomination,Beyond the Extraction,0
0.0101,0.651,247360,0.642,0.000186,2,0.0902,-4.276,1,0.167,88.237,4,0.711,Anything New,Bibio,0
0.32,0.599,210843,0.574,0,11,0.226,-7.363,1,0.0434,147.751,4,0.677,Lost In This Moment,big,1
0.508,0.597,210893,0.575,0,10,0.265,-3.705,1,0.0341,85.018,4,0.516,"Love, Love.",Big Brain,0
0.011,0.757,280427,0.578,0.00672,0,0.127,-3.886,1,0.0386,102.96,4,0.952,Dangerous (feat. Joywave),Big Data,0
0.019,0.695,246521,0.94,0.8,7,0.623,-2.935,1,0.127,100.262,4,0.337,N.O. Bounce,Big Freedia,0
0.0551,0.547,251093,0.643,0,1,0.267,-8.904,1,0.227,143.064,4,0.187,My Sub (Pt. 2: The Jackin') - Album Version (Edited),Big K.R.I.T.,0
0.105,0.77,222360,0.567,0,2,-5.698,0.125,1,0.175,81.477,4,0.26,Bounce Back,Big Sean,1
0.0283,0.822,220347,0.711,0.00129,11,0.236,-6.741,0,0.275,79.949,4,0.681,Dance (A$$),big sean,1
0.354,0.764,252467,0.618,0,10,0.129,-7.76,0,0.318,118.878,4,0.143,Blessings,big sean,1
0.105,0.77,222360,0.567,0,2,0.125,-5.698,1,0.175,81.477,4,0.26,Bounce Back,big sean,1
0.033,0.818,284560,0.721,0,1,0.345,-5.512,1,0.0658,97.966,4,0.378,I Don't F**k With You,big sean,1
0.112,0.471,254427,0.801,0,8,0.232,-5.634,1,0.184,117.129,5,0.418,My Last,big sean,1
0.101,0.403,201720,0.883,0,4,0.109,-3.385,1,0.087,202.013,4,0.769,Amazing,Big Time Rush,0
0.0273,0.599,197587,0.888,0,11,0.28,-2.931,0,0.0514,121.05,4,0.84,Big Time Rush,Big Time Rush,0
0.0987,0.614,201040,0.857,0,1,0.177,-4.171,0,0.111,164.146,4,0.655,Boyfriend,Big Time Rush,0
0.00411,0.557,242973,0.796,0,3,0.0951,-4.147,1,0.0482,127.999,4,0.452,Confetti Falling,Big Time Rush,0
0.219,0.638,209933,0.705,0,2,0.156,-4.47,1,0.035,91.961,4,0.292,Count On You,Big Time Rush,0
0.0196,0.437,175587,0.802,0,2,0.0709,-5.709,1,0.0997,121.387,5,0.604,I Know You Know,Big Time Rush,0
0.114,0.586,176360,0.896,0,3,0.175,-4.572,1,0.11,94.954,4,0.353,Like Nobody's Around,Big Time Rush,0
0.0735,0.531,224333,0.771,0,4,0.17,-6.162,1,0.0468,159.973,4,0.608,Worldwide,Big Time Rush,0
0.0349,0.674,335613,0.61,1.12E-05,11,0.343,-3.546,1,0.227,177.943,4,0.548,Still Fly,big tymers,1
0.94,0.317,234373,0.0302,0.298,1,0.0792,-30.447,1,0.0342,47.859,4,0.155,"I Was So Young, and You Were So Beautiful",Bill Charlap,0
0.761,0.383,447280,0.131,0.194,7,0.0973,-17.764,1,0.033,98.606,4,0.0999,The Nearness Of You,Bill Charlap,0
0.905,0.42,257693,0.0802,0.857,7,0.135,-21.795,1,0.04,122.041,3,0.0513,Gary's Theme - Remastered,Bill Evans,0
0.929,0.55,484627,0.249,0.828,5,0.258,-15.919,0,0.0325,121.37,4,0.296,I'm Glad There Is You,Bill Mobley,0
0.106,0.912,194040,0.317,0.000208,6,0.0723,-12.719,0,0.0378,99.346,4,0.949,Who Is He (And What Is He to You?),Bill Withers,0
0.121,0.81,226333,0.885,3.39E-06,1,0.191,-10.116,0,0.0659,107.024,4,0.853,Because We Want To,Billie Piper,0
0.014,0.473,200560,0.679,0,6,0.0725,-5.293,1,0.0314,164.011,4,0.625,Hey Girl,billy currington,1
0.0561,0.766,204960,0.725,0,9,0.0942,-6.36,1,0.0294,121.797,4,0.964,Achy Breaky Heart,Billy Ray Cyrus,0
0.3,0.471,229493,0.708,0,2,0.13,-5.686,1,0.0352,76.998,4,0.476,"Ready, Set, Don't Go",billy ray cyrus,1
0.0103,0.709,258587,0.562,0,6,0.347,-8.707,1,0.0675,133.023,4,0.663,Money To Blow,birdman,1
0.286,0.614,264151,0.549,2.64E-06,5,0.142,-6.986,1,0.0516,77.926,4,0.255,Heavy,Birdtalker,0
0.104,0.835,272533,0.706,0,5,0.137,-3.219,1,0.193,94.086,4,0.843,Where Is The Love?,black eyed peas,1
0.00626,0.807,442213,0.634,0.0288,11,0.0442,-9.035,1,0.0727,94.242,4,0.674,Don't Let It Get to Your Head,Black Harmony,0
0.00599,0.618,187760,0.96,0,4,0.058,-6.382,1,0.0327,131.988,4,0.949,Agadoo - original,Black Lace,0
1.01E-05,0.404,224812,0.989,0.556,2,0.536,-1.374,1,0.184,94.291,4,0.153,Fauxhammer,Black Tongue,0
0.00517,0.747,212027,0.592,1.48E-05,8,0.124,-6.334,1,0.0457,110.991,3,0.16,do re mi,Blackbear,0
0.00419,0.742,212027,0.599,1.02E-05,8,0.126,-6.256,1,0.0465,110.977,3,0.154,Do Re Mi,blackbear,1
0.0786,0.779,254067,0.711,2.40E-05,0,0.373,-4.054,1,0.144,96.472,4,0.857,Take Me There - Remix,Blackstreet,0
0.0558,0.523,214800,0.725,6.96E-06,2,0.0937,-5.448,1,0.0339,155.855,4,0.52,Every Time I Hear That Song,Blake Shelton,0
0.00481,0.483,229533,0.844,7.29E-05,2,0.405,-5.043,1,0.0314,151.977,4,0.543,God Gave Me You,blake shelton,1
0.188,0.605,230333,0.609,0,7,0.0982,-7.063,1,0.0278,119.914,4,0.275,Austin,blake shelton,1
0.251,0.611,288760,0.688,2.35E-06,2,0.248,-6.369,1,0.0529,169.895,4,0.649,Boys 'Round Here,blake shelton,1
0.00167,0.481,210720,0.849,1.49E-06,4,0.121,-5.131,1,0.0385,205.57,4,0.723,Honey Bee,blake shelton,1
0.014,0.962,156800,0.592,0.642,9,0.134,-11.716,0,0.108,130.684,4,0.361,Check Me Out Like,Blaqstarr,0
0.000479,0.695,218187,0.579,0,0,0.0556,-5.066,1,0.0325,88.957,4,0.731,Bring It All to Me,Blaque,0
0.000479,0.695,218187,0.579,0,0,0.0556,-5.066,1,0.0325,88.957,4,0.726,Bring It All To Me,blaque,1
0.00281,0.446,204520,0.915,3.87E-05,9,0.218,-6.221,1,0.141,190.013,4,0.402,I Wanna Get Better,Bleachers,0
0.0437,0.637,208493,0.846,0,1,0.105,-3.663,1,0.0346,103.119,4,0.596,Hey Leonardo (She Likes Me For Me),Blessid Union Of Souls,0
0.0122,0.439,168000,0.891,0,0,0.547,-4.764,1,0.057,148.599,4,0.695,All The Small Things,blink-182,1
0.0207,0.808,292373,0.41,0.364,9,0.0769,-12.428,1,0.0658,122.663,4,0.752,Champagne Coast,Blood Orange,0
0.0639,0.742,256693,0.945,0.165,5,0.131,-6.445,1,0.0428,112.977,4,0.748,Uncle ACE,Blood Orange,0
0.189,0.74,261360,0.798,0.00128,0,0.305,-6.55,1,0.146,119.964,4,0.574,You're Not Good Enough,Blood Orange,0
0.251,0.569,265827,0.74,2.68E-06,0,0.134,-6.235,1,0.283,180.559,4,0.709,Dancing In The Rain,Blu,0
0.2,0.7,250707,0.774,0,5,0.404,-4.983,0,0.0466,90,4,0.652,Hit 'Em Up Style (Oops!),blu cantrell,1
0.259,0.763,156484,0.491,0.902,9,0.14,-8.587,0,0.0316,93.024,4,0.475,Rainy Streets,Blue In Green,0
0.513,0.384,380200,0.685,0,4,0.098,-5.724,0,0.0356,92.166,4,0.202,Hate Me,blue october,1
0.717,0.423,335333,0.158,0.0075,0,0.0975,-15.59,0,0.0346,106.974,4,0.19,All The Way,Bob Berg,0
0.19,0.703,228040,0.412,5.26E-06,6,0.221,-9.827,0,0.0288,152.219,4,0.815,Johnny Was,Bob Marley & The Wailers,0
0.257,0.559,225347,0.656,0.000171,9,0.2,-8.699,0,0.0469,79.638,4,0.671,Ain't No Love In The Heart Of The City - Single Version,"Bobby ""Blue"" Bland",0
0.407,0.688,192040,0.488,0,11,0.43,-14.195,0,0.357,69.77,4,0.708,Monster Mash,"Bobby ""Boris"" Pickett",0
0.676,0.661,131733,0.402,0,2,0.0556,-11.954,1,0.0299,119.585,4,0.822,Jingle Bell Rock,bobby helms,1
0.0505,0.794,194561,0.51,1.81E-06,9,0.0562,-7.314,1,0.42,167.879,4,0.189,Hot N*gga,Bobby Shmurda,0
0.042,0.859,194561,0.5,1.60E-05,9,0.0616,-7.628,1,0.347,83.981,4,0.186,Hot Boy,bobby shmurda,1
0.17,0.563,258667,0.746,5.58E-06,11,0.338,-4.832,0,0.101,186.118,4,0.598,Slow Down,bobby valentino,1
0.000429,0.782,351707,0.938,0.121,10,0.118,-8.692,0,0.05,118.086,4,0.872,Lets Start the Dance,Bohannon,0
0.00904,0.614,196352,0.907,0.000131,4,0.36,-2.536,0,0.143,122.906,4,0.354,Fiesta - Remix,Bomba Estéreo,0
0.929,0.445,250200,0.461,0.167,11,0.623,-11.488,1,0.0379,119.951,4,0.091,Calgary,Bon Iver,0
0.0768,0.534,249293,0.887,9.93E-05,0,0.325,-3.777,1,0.0345,122.494,4,0.72,Livin' On A Prayer,bon jovi,1
0.0294,0.522,230573,0.89,0,7,0.342,-3.766,1,0.037,131.684,4,0.808,Who Says You Can't Go Home,bon jovi,1
0.375,0.561,195419,0.588,0,8,0.084,-7.628,1,0.413,83.204,5,0.683,And Dat (Ft. Stormzy),Bonkaz,0
0.0202,0.67,260853,0.544,0.00792,1,0.14,-9.643,0,0.124,140.037,4,0.331,Caramel,Booba,0
0.135,0.749,267307,0.647,0,2,0.142,-6.878,1,0.137,146.024,4,0.196,C'Est La Vie,Booba,0
0.00627,0.684,228907,0.637,0,9,0.297,-6.378,1,0.061,140.063,4,0.245,O.G,Booba,0
0.000461,0.562,201031,0.96,0.0383,9,0.716,-2.981,1,0.0692,159.927,4,0.311,Hold Up,Borgeous,0
0.0705,0.71,166290,0.884,0,1,0.0765,-1.258,1,0.347,149.995,4,0.579,Help,Borgore,0
2.60E-05,0.76,272082,0.669,0.076,11,0.0666,-8.583,1,0.0521,122.007,4,0.683,Paris Groove (Original Mix),Boston Bun,0
0.0165,0.597,209664,0.952,0.145,9,0.305,-3.586,0,0.0415,127.907,4,0.206,No Sleep,Bougenvilla,0
0.0864,0.816,247453,0.675,0.000143,6,0.0793,-8.23,1,0.198,151.444,4,0.615,Let Me Hold You,bow wow,1
0.28,0.666,292707,0.586,0,8,0.0906,-4.473,1,0.0382,154.088,4,0.0801,Sweat,bow wow,1
0.00315,0.655,248427,0.422,0.807,6,0.14,-12.824,1,0.0849,160.041,4,0.505,Fresh Azimiz,bow wow,1
0.0891,0.763,267507,0.629,0,7,0.169,-8.66,0,0.225,142.149,4,0.709,Shortie Like Mine,bow wow,1
0.14,0.575,204693,0.592,0,6,0.0761,-8.782,1,0.188,81.536,4,0.466,Like You,bow wow,1
0.41,0.694,244189,0.472,0,8,0.233,-8.62,1,0.0281,95.002,4,0.466,Closer (feat. Sarah Hyland),Boyce Avenue,0
0.828,0.717,260187,0.32,0,3,0.107,-8.393,1,0.0283,107.946,4,0.331,Photograph (feat. Bea Miller),Boyce Avenue,0
0.189,0.521,242840,0.702,0,0,0.0962,-5.189,1,0.0331,127.976,4,0.25,Two Is Better Than One,boys like girls,1
0.00177,0.44,226707,0.976,3.39E-06,10,0.16,-3.17,1,0.141,150.005,4,0.412,Love Drunk,boys like girls,1
0.00166,0.423,206520,0.94,0,1,0.178,-4.012,0,0.0635,149.934,4,0.505,The Great Escape,boys like girls,1
0.499,0.571,301587,0.447,0,7,0.125,-8.757,1,0.0338,75.019,4,0.162,A Song For Mama,Boyz II Men,0
0.074,0.642,348893,0.421,0,5,0.0676,-9.32,0,0.0237,74.849,3,0.453,End Of The Road,Boyz II Men,0
